fold,model,params,roc_auc,accuracy,precision,recall,f1
9,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5046471649996274,0.5070168784373222,0.48626418818884687,0.38734193802004846,0.4312023631523285
9,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5039419521239059,0.5040457677476452,0.48225244650854204,0.38098669986241235,0.42567987994582923
9,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5078037003120354,0.5086604715848031,0.48921193573068095,0.4189215750507764,0.4513464864292521
9,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5059920328209765,0.5092610152348441,0.48987916570461015,0.41702155539540064,0.4505237825594564
9,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5058596146045943,0.5067008028320374,0.4877248073080217,0.447749459477167,0.46688300597779675
9,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5103275545861794,0.5117264049560655,0.493440181547408,0.45587368145187707,0.473913635744449
9,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5047745158300795,0.5073645616031355,0.4836885163114837,0.31376531481360154,0.380623112382769
9,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5035910681571409,0.5076490296478918,0.48449535848311276,0.3214309113542554,0.3864665800149671
9,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.505385907045577,0.5065743725899235,0.4856648541769649,0.38622813339448336,0.43027626728951496
9,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5040366740303472,0.5065111574688665,0.4856109192567012,0.38694883050514317,0.43070191431175936
9,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5060873028773369,0.5069852708767937,0.4871951685650944,0.41754569874860775,0.4496895286480384
9,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.506870729144421,0.5091345849927302,0.48981149355109516,0.4204940051103977,0.45251357258689984
10,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5091068909075686,0.5057891734067188,0.4903937007874016,0.4300510979146527,0.4582444264586859
10,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5153229719958576,0.5148169278786455,0.5009745068995088,0.44372324264604335,0.4706140832692519
10,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5229037832457579,0.5182065308588113,0.5083576545502786,0.2646043364176219,0.348047229791099
10,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5201890213900124,0.518844178944189,0.5098039215686274,0.26032315978456017,0.3446542030442931
10,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5215466097195736,0.516260026177132,0.5033444816053512,0.3533351746996271,0.41520610191496266
10,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5217826057885,0.5196496291572977,0.5082495362686713,0.35948073470515124,0.4211122345803842
10,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5197243424160394,0.5163271470282244,0.5031537213912417,0.3855821019196244,0.436591086786552
10,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5219418497065469,0.5188777393697352,0.5065506101938263,0.38979422731666896,0.4405681729493483
10,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5097954329517007,0.5086082491525993,0.49368188279892594,0.43163927634304655,0.4605806071323313
10,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5155926798566025,0.5129711044736047,0.49881871160812724,0.4373705289324679,0.46607799852832965
10,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.522007699742592,0.5189112997952814,0.509596553074814,0.2695069741748377,0.3525586016891739
10,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5206002944292402,0.5184750142631809,0.5089957035445757,0.26177323574091976,0.3457364341085271
10,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.521449067803805,0.518508574688727,0.5066378208280067,0.3557519679602265,0.4179952131759361
10,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5216744908953589,0.5192804644762895,0.5078482018676733,0.3529899185195415,0.4164901417630764
10,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5192367049769147,0.5171997180924254,0.5043243243243243,0.3865488192238641,0.43765147369244
10,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5209768051420108,0.5160251031983085,0.502760430808218,0.38357961607512775,0.4351572598018096
11,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5220868404164511,0.5144512018534607,0.5047472772968444,0.427760028399006,0.4630756420931275
11,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5211464092970497,0.517115551694179,0.507945358238082,0.43119157496154303,0.466432
11,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5190548931725292,0.5106863596872285,0.5003781194857575,0.23488344574606557,0.3196972137220164
11,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5198165551158285,0.511439328120475,0.5020544427324088,0.23133356999171695,0.31672742000810045
11,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5177026861317247,0.5118447726614538,0.5022009569377991,0.3104957993136907,0.38373793506873355
11,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5203228977296663,0.5172313929916015,0.5112055641421948,0.31309904153354634,0.38834666470976736
11,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5175958891359383,0.5132927888792355,0.5041870202372645,0.34197136433558156,0.4075301417189593
11,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5218886047860574,0.518216044019693,0.5114873035066505,0.3503727369542066,0.41587078651685394
11,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5234288242124672,0.5187952505068056,0.5100775193798449,0.4282333451662525,0.46558600283031004
11,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5226139785735289,0.5185635679119606,0.509898874804159,0.42361850668559936,0.4627714581178904
11,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5204948469341959,0.5131769475818129,0.5058703420112303,0.2345284581706307,0.32047861589457516
11,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5195306801656995,0.5131769475818129,0.5058375634517767,0.23583007928055852,0.3216850940198531
11,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5183772323357836,0.5125977410947002,0.5035033086804204,0.30611761921666075,0.38074913533004634
11,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5213019932548333,0.5159571387199536,0.5092848676412485,0.3050526564903562,0.38155849922297047
11,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5178575585570412,0.5111497248769187,0.5009770829632262,0.3336883209087682,0.4005681818181818
11,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5203869490768565,0.5145091225021721,0.5061072756240043,0.33830315938942135,0.405531914893617
