symbol,model,roc_auc,accuracy,precision,recall,f1,n_obs
TTWO,tree,0.454059829059829,0.38636363636363635,0.36363636363636365,0.6666666666666666,0.47058823529411764,44
TXN,tree,0.5575849056603773,0.5627705627705628,0.5268817204301075,0.46226415094339623,0.49246231155778897,231
TXT,tree,0.4161997363216875,0.4358974358974359,0.40789473684210525,0.4189189189189189,0.41333333333333333,156
TYL,tree,0.5521541950113378,0.5,0.5,0.47619047619047616,0.4878048780487805,42
UAL,tree,0.4854729729729729,0.5194805194805194,0.5,0.4144144144144144,0.45320197044334976,231
UBER,tree,0.4458385458826993,0.4658119658119658,0.42105263157894735,0.4485981308411215,0.4343891402714932,234
UDR,tree,0.40805471124620063,0.47738693467336685,0.34375,0.11702127659574468,0.1746031746031746,199
UHS,tree,0.5069897483690587,0.5217391304347826,0.5694444444444444,0.47126436781609193,0.5157232704402516,161
ULTA,tree,0.5318367346938775,0.5190476190476191,0.5196078431372549,0.5047619047619047,0.5120772946859904,210
UNH,tree,0.49829931972789115,0.5116279069767442,0.4666666666666667,0.5,0.4827586206896552,215
UNP,tree,0.5172599784250269,0.5454545454545454,0.5176470588235295,0.42718446601941745,0.46808510638297873,220
UPS,tree,0.5131608548931385,0.5086206896551724,0.45714285714285713,0.45714285714285713,0.45714285714285713,232
URI,tree,0.48412698412698413,0.4642857142857143,0.4634146341463415,0.4523809523809524,0.4578313253012048,84
USB,tree,0.4902189101071263,0.5462555066079295,0.5694444444444444,0.36283185840707965,0.44324324324324327,227
V,tree,0.48705238236164544,0.49356223175965663,0.5357142857142857,0.3629032258064516,0.4326923076923077,233
VICI,tree,0.5179498590713544,0.5579399141630901,0.5555555555555556,0.18691588785046728,0.27972027972027974,233
VLO,tree,0.5243476234855545,0.5418502202643172,0.5652173913043478,0.4482758620689655,0.5,227
VLTO,tree,0.48355670103092785,0.47715736040609136,0.48484848484848486,0.48,0.4824120603015075,197
VMC,tree,0.4800000000000001,0.4666666666666667,0.4426229508196721,0.4153846153846154,0.42857142857142855,135
VRSK,tree,0.5268093781855251,0.5125628140703518,0.5697674418604651,0.44954128440366975,0.5025641025641026,199
VRSN,tree,0.5067796610169492,0.5116279069767442,0.4696969696969697,0.5254237288135594,0.496,129
VRTX,tree,0.49825783972125437,0.5131578947368421,0.5487804878048781,0.5487804878048781,0.5487804878048781,152
VST,tree,0.47089947089947093,0.4298245614035088,0.38333333333333336,0.45098039215686275,0.4144144144144144,228
VTR,tree,0.5524346343311861,0.5603864734299517,0.5,0.23076923076923078,0.3157894736842105,207
VTRS,tree,0.5301614621752315,0.6521739130434783,0.5652173913043478,0.1566265060240964,0.24528301886792453,230
VZ,tree,0.4945688073394495,0.5213675213675214,0.4482758620689655,0.11926605504587157,0.18840579710144928,234
WAB,tree,0.43267636765518513,0.4266666666666667,0.5230769230769231,0.38202247191011235,0.44155844155844154,150
WAT,tree,0.5327324478178368,0.5153846153846153,0.5384615384615384,0.5147058823529411,0.5263157894736842,130
WBA,tree,0.48683035714285716,0.46551724137931033,0.4523809523809524,0.15833333333333333,0.2345679012345679,232
WBD,tree,0.5440481813887578,0.6223175965665236,0.48,0.13793103448275862,0.21428571428571427,233
WDAY,tree,0.550686858656074,0.5727272727272728,0.5638297872340425,0.5,0.53,220
WDC,tree,0.515578146712499,0.5256410256410257,0.5431034482758621,0.5206611570247934,0.5316455696202531,234
WFC,tree,0.5344827586206897,0.5256410256410257,0.5252525252525253,0.4482758620689655,0.48372093023255813,234
WM,tree,0.4820248820248819,0.4861111111111111,0.46938775510204084,0.4380952380952381,0.45320197044334976,216
WMB,tree,0.5315494618900192,0.4978540772532189,0.45161290322580644,0.12280701754385964,0.19310344827586207,233
WMT,tree,0.5412721893491124,0.5512820512820513,0.49514563106796117,0.49038461538461536,0.4927536231884058,234
WRB,tree,0.5539358600583091,0.5459183673469388,0.5494505494505495,0.5102040816326531,0.5291005291005291,196
WSM,tree,0.541008141762452,0.5355191256830601,0.5647058823529412,0.5,0.5303867403314917,183
WST,tree,0.4559553349875931,0.49122807017543857,0.5277777777777778,0.6129032258064516,0.5671641791044776,57
WTW,tree,0.5084388185654009,0.512987012987013,0.5263157894736842,0.5063291139240507,0.5161290322580645,154
WY,tree,0.5190270534550195,0.509009009009009,0.42424242424242425,0.1346153846153846,0.20437956204379562,222
WYNN,tree,0.43725815367606413,0.4189189189189189,0.46153846153846156,0.37037037037037035,0.410958904109589,148
XEL,tree,0.5370006053268764,0.5130434782608696,0.5,0.41964285714285715,0.4563106796116505,230
XOM,tree,0.5342312008978676,0.5,0.618421052631579,0.34814814814814815,0.44549763033175355,234
XYL,tree,0.5381635581061692,0.5329341317365269,0.5411764705882353,0.5411764705882353,0.5411764705882353,167
XYZ,tree,0.5913155030321878,0.5726872246696035,0.5517241379310345,0.5871559633027523,0.5688888888888889,227
ZBRA,tree,0.46913875598086124,0.45161290322580644,0.5588235294117647,0.34545454545454546,0.42696629213483145,93
ZTS,tree,0.48217124687712926,0.49130434782608695,0.4642857142857143,0.35135135135135137,0.4,230
